,id,name,popularity,danceability,energy,liveness,loudness,speechiness,acousticness,instrumentalness,tempo,valence,key
20970,6E9gNb974CwE945TQDacSJ,TBT,0,0.706,0.845,0.157,-1.981,0.0801,0.0353,0.0,184.033,0.648,11.0
20971,7lndZZ3IUNVPPYWI04jOaB,TBH,57,0.543,0.681,0.298,-7.876,0.0477,0.159,1.49e-06,124.914,0.154,1.0
20972,20wLo6F9Z7tjeopqx1ekPu,TBT,1,0.706,0.845,0.157,-1.981,0.0801,0.0353,0.0,184.033,0.648,11.0
20973,6emS0e5R78pYfMxSGAGa5G,TBT,1,0.706,0.845,0.157,-1.981,0.0801,0.0353,0.0,184.033,0.648,11.0
20974,4s45VgkknMFkdiGoUcjxQU,TBT,68,0.794,0.855,0.142,-1.959,0.0466,0.0362,0.0,91.963,0.639,2.0
20975,1YU5ieZXPkwHoDSob6n6Zo,TBC,53,0.853,0.572,0.36,-3.978,0.11,0.321,1.1e-05,95.07,0.387,5.0
20976,72FlqplPdEKhRipjL8BC1y,TBT,1,0.706,0.845,0.157,-1.981,0.0801,0.0353,0.0,184.033,0.648,11.0
20977,2SdwRMzLw1vKClRinPqtuU,TBT - Remix,62,0.82,0.783,0.111,-4.266,0.141,0.0519,0.0,91.957,0.52,2.0
20978,3OboGw2I8oYsEHeCrZ7NLT,#tb,52,0.738,0.414,0.0893,-5.756,0.0323,0.531,0.0,97.456,0.245,6.0
20979,23esgYvcVHZzd2pcT01OLo,TBT,52,0.856,0.387,0.116,-10.818,0.467,0.71,2.21e-06,86.959,0.544,1.0
20980,1taM0swZXdIFluw3hr83VS,TBT,43,0.782,0.329,0.145,-9.763,0.309,0.248,0.0,124.874,0.314,8.0
20981,1Uf8V1JOy0ukcsEYpBHHxy,T. B. Sheets,43,0.657,0.387,0.158,-14.241,0.0504,0.0867,0.0011,85.375,0.7,4.0
20982,1enpvwvZKLFUx4dBcRpQiY,Tbilisi East Side,49,0.722,0.738,0.638,-6.478,0.0537,0.322,0.479,92.971,0.443,4.0
20983,7vQR7XKp7KnsQj264aaCDG,TBH YuR CooL RaTe 8,43,0.548,0.825,0.143,-2.667,0.0759,0.0336,0.0,167.989,0.388,10.0
20984,2InemzcAFNEQLzpyPfF9gs,TBT,50,0.816,0.773,0.0739,-4.252,0.215,0.312,0.000775,160.032,0.8,11.0
20985,01Vormnc8QSPgBQYkvrQ7P,TBTF,44,0.927,0.381,0.104,-9.469,0.0721,0.735,3.07e-05,115.019,0.118,8.0
20986,0caCPMOD93kdh1enYwFRy2,TBH,41,0.693,0.547,0.702,-7.411,0.0896,0.00179,0.0,78.491,0.441,0.0
20987,5JiH89mHrv9oWHlD0T326z,To Be So Lonely,74,0.758,0.436,0.335,-7.269,0.0418,0.618,1.61e-05,104.959,0.605,0.0
20988,6HJpRs15t69hbKxIhlWwgC,TBC,60,0.718,0.761,0.122,-8.898,0.054,0.121,0.0,125.985,0.647,7.0
20989,3hPVtMhgSYWioG9Q8ikl4N,TB,29,0.452,0.693,0.0848,-8.929,0.0482,0.259,0.884,119.552,0.389,11.0
20990,3sa1dFHtZHUASnwAh2l0Ma,TBT,51,0.816,0.773,0.0739,-4.252,0.215,0.312,0.000775,160.032,0.8,11.0
20991,5UgNIUQ5uRqAb8vQz2Szei,TB,29,0.774,0.706,0.105,-4.967,0.0728,0.562,0.0,100.049,0.689,9.0
20992,2HPD7XeK4J1YSp7yPEXQ2R,TB,4,0.972,0.665,0.141,-8.176,0.226,0.0202,6.13e-05,128.019,0.541,8.0
20993,5R1zJJEKZdkW5hrfUT8zUb,TBH,37,0.657,0.429,0.137,-12.347,0.35,0.435,1.07e-06,139.882,0.208,7.0
20994,5rzhn0A7kC2UUYTO13s2Cq,Rompe,0,0.687,0.806,0.0569,-6.019,0.0549,0.0358,5.83e-06,176.064,0.534,1.0
20995,0G06iz7Da2dcMOHQF9xQVG,TB,0,0.746,0.631,0.0677,-8.641,0.341,0.0157,0.0,176.021,0.629,10.0
20996,2SDfAKASYCXvR10sa8I7HS,TBH,35,0.868,0.549,0.124,-7.153,0.114,0.235,0.0,119.938,0.452,1.0
20997,0usUuX7I4dA6IrMtu0kYgG,La Nueva Y La Ex,4,0.639,0.943,0.141,-3.542,0.136,0.0462,0.0,198.051,0.639,5.0
20998,6gNHi8SIiTvJYi6BuEvJOu,TB,0,0.322,0.937,0.27,-7.229,0.0923,0.00924,0.833,96.09,0.163,7.0
20999,7nZyyrAFyH5NdUhUz93dFw,TBT,45,0.853,0.63,0.077,-4.285,0.133,0.354,0.00856,97.02,0.476,0.0
21000,3TV6IIQbJy9RIH4L7BDg6T,Taboo,0,0.431,0.881,0.0873,-5.688,0.0688,0.0411,0.0,131.626,0.789,5.0
21001,6Yh7QeFztTSj0Rik5LWHZs,TB,0,0.77,0.652,0.314,-8.297,0.242,0.0957,0.0,76.947,0.593,6.0
21002,7EW1QpUaFRKwsMQvr6rJoC,TBT 4 EVER 2.0 (feat. Jesse Baez),41,0.789,0.69,0.141,-3.911,0.125,0.501,0.0,82.961,0.528,7.0
21003,08oXIKTvUH7unb9XTnTXel,Pobre Diabla,1,0.741,0.787,0.0835,-6.228,0.0525,0.217,0.0179,91.993,0.771,5.0
21004,1ey4QQYNxTCDWRH6tRZbdr,TB,0,0.566,0.22,0.137,-11.176,0.253,0.993,0.0239,61.998,0.446,2.0
21005,7uzDP9C0T7YbHiYSHMDCWy,TBS14,35,0.412,0.402,0.14,-13.82,0.0382,0.376,0.718,129.07,0.445,4.0
21006,0ySUIAnK5eYMWzUfeFAwyD,Virtual Diva,1,0.786,0.884,0.754,-4.204,0.0496,0.21,0.0,113.991,0.728,8.0
21007,6c2fFD063NEWc9TRB17xuf,"TCardi (feat. Dougie B, Lil Skrap 1090 & Justo B)",60,0.69,0.784,0.0829,-5.844,0.37,0.0986,0.0,142.261,0.666,5.0
21008,6tLWt7gkvvTSjS6OfJjiyJ,B*tch From Da Souf,62,0.862,0.235,0.123,-15.545,0.699,0.0241,0.0,150.062,0.398,1.0
21009,0V6V6fwKxTHDrsLLmgW432,"Tchaikovsky: Violin Concerto in D Major, Op. 35: I. Allegro moderato",43,0.314,0.172,0.119,-15.706,0.0405,0.904,0.342,94.694,0.16,2.0
21010,2oUX4i8ByoaDrHHz9z5Bga,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso",60,0.139,0.148,0.106,-18.882,0.0386,0.929,0.954,142.536,0.0788,7.0
21011,3a5YeZu9r63iTLscedmR3H,"The Nutcracker, Op. 71: No. 14, Pas de Deux",43,0.0676,0.13,0.106,-15.592,0.0376,0.9,0.872,65.357,0.039,4.0
21012,06am46cX3Z6YlSsg0TyVHA,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 2, March",59,0.444,0.116,0.0862,-23.172,0.041,0.977,0.868,150.319,0.512,4.0
21013,0CJuLeZpCdqrqoCMXWZw8k,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",61,0.149,0.128,0.0703,-20.459,0.0462,0.944,0.928,47.362,0.113,2.0
21014,11WQasJcGWgh3mvR1UiBcm,"Tchaikovsky: The Nutcracker, Op. 71: Miniature Overture",57,0.422,0.0461,0.0557,-26.781,0.04,0.977,0.839,118.922,0.337,10.0
21015,62dD6AMgEvZq5OCHAZ7d9a,"Piano Concerto No. 1 in B-Flat Minor, Op. 23, TH. 55: 1. Allegro non troppo e molto maestoso - Allegro con spirito - Live at Philharmonie, Berlin",46,0.228,0.0776,0.166,-20.358,0.0379,0.981,0.91,75.8,0.0394,10.0
21016,1oDAFTOXZGSQedBa6hXGhT,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",56,0.317,0.0205,0.17,-31.8,0.0351,0.913,0.775,111.004,0.0463,4.0
21017,6oECOh5nAYmxz4EiYhjsPi,Wavy (feat. Joe Moses),67,0.747,0.482,0.109,-8.472,0.131,0.0897,0.0,105.085,0.716,11.0
21018,6oWacAPUt8LMXqRkEk2MNg,1812 Overture,48,0.233,0.0996,0.094,-21.564,0.04,0.858,0.851,128.3,0.0401,10.0
21019,6kHWawEbq5Vcyp8nSHhGjs,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",53,0.395,0.5,0.091,-15.975,0.0442,0.919,0.667,157.195,0.851,7.0
21020,2zUbimuKNWDMCwbqNauLWV,B*tch From Da Souf (Remix),58,0.834,0.531,0.136,-5.708,0.36,0.0662,0.0,150.126,0.415,1.0
21021,5cz0T1Q8AmpY18TDLAe2ja,Praise (feat. Gunna),59,0.737,0.681,0.31,-10.063,0.0536,0.0401,0.0011,124.023,0.799,10.0
21022,7hVsNjrvtfXZlzxW5vxsAi,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 1, Decoration of the Christmas Tree",53,0.241,0.099,0.103,-26.281,0.0422,0.92,0.934,106.902,0.0986,9.0
21023,3dhPpCQvw3kn7so6mkTbJ3,After Life (feat. Stacy Barthe),56,0.604,0.903,0.0586,-4.231,0.0449,0.000176,0.53,125.989,0.078,0.0
21024,6yTPBtEggdlBgGEUL94sn1,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 3, Children's Galop and Entry of the Parents",53,0.256,0.246,0.578,-21.403,0.049,0.901,0.297,62.102,0.639,0.0
21025,2twJtqTdddqsTJnEHUFZdm,B*tch,54,0.853,0.855,0.343,-5.716,0.118,0.0375,0.0,94.976,0.683,5.0
21026,62OQBLpD3TmkqbtTPqqdRt,Adieu,61,0.717,0.747,0.0772,-4.932,0.0409,0.0467,0.635,125.983,0.335,11.0
21027,2NodH0sMaxRFSWePxkuutP,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 4, Dancing Scene. Arrival of Drosselmeyer",52,0.29,0.0572,0.353,-27.498,0.0443,0.971,0.705,145.487,0.152,4.0
21028,497Fkp3gRiGrRMoqBTDudr,California - Tchad Blake Mix,65,0.4,0.805,0.109,-7.305,0.0407,0.0387,5.4e-05,158.459,0.324,4.0
21029,6LW7KyoCdLrUWSLWSgRtnI,Tc,26,0.292,0.16,0.146,-24.504,0.0323,0.442,0.576,116.672,0.0386,3.0
21030,7JUbQkbvdPnNqS8RdcfCtO,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 5, Scene and Grandfather Dance",52,0.251,0.06,0.16,-24.526,0.0431,0.931,0.809,135.354,0.0729,0.0
21031,0OpcI3rARLsNWgVbPdwHD9,You Know You Like It - Tchami Remix,65,0.815,0.84,0.0866,-4.331,0.107,0.183,0.0843,122.988,0.587,5.0
21032,0HPwhyEN9xd3cgGNDQ4vnk,TC,20,0.668,0.166,0.095,-22.648,0.0601,0.967,0.835,127.661,0.279,9.0
21033,2FSMEjWvRqmrdZbsqiW8ds,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12e, Divertissement. Dance of the Reed-Flutes",52,0.462,0.0508,0.16,-30.068,0.0418,0.969,0.94,132.031,0.287,2.0
21034,0GRSF02AmBaMoD7wBiN8Pe,Bad B*tch,57,0.706,0.621,0.684,-7.793,0.134,0.183,0.0,99.961,0.524,4.0
21035,0Bvj30qi5EwHEnEjGRLuFp,TC,9,0.549,0.812,0.0827,-3.081,0.0657,0.406,0.0,79.965,0.145,0.0
21036,460K7NeHx8ttnZa0Qqh4Vx,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 6, Clara and the Nutcracker",51,0.164,0.116,0.0719,-20.908,0.0426,0.952,0.839,95.45,0.0505,0.0
21037,39GH3B0XsTd4SsqT7DJijs,B*tch From Da Souf (Remix) (feat. Trina),56,0.835,0.53,0.133,-5.699,0.36,0.0649,0.0,150.081,0.414,1.0
21038,1kxv6dXoMgBqodVI3Q0zAw,TC,2,0.436,0.195,0.107,-13.842,0.0368,0.555,1.42e-05,97.033,0.35,6.0
21039,5jXB4p8pQu9Ahv10ibU8fG,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 2: No. 9, Waltz of the Snowflakes",51,0.231,0.11,0.127,-22.402,0.0383,0.93,0.916,100.239,0.061,4.0
21040,2rdAS9NQAz7kOkKbzIxxCj,TC,7,0.835,0.818,0.148,-6.057,0.369,0.0513,0.00858,200.003,0.683,1.0
21041,2bM4iYnqICtB3vAGplnz0d,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 2: No. 8, The Forest of Fir Trees in Winter. Journey Through the Snow",51,0.174,0.153,0.107,-18.247,0.0378,0.919,0.932,111.874,0.0393,0.0
21042,0h9DUjAxsjMC48k7NefZx4,TC,0,0.606,0.145,0.676,-22.857,0.166,0.908,6.88e-06,114.406,0.482,6.0
21043,1npEvrkd5GA8djI76r68Ay,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 7, The Battle",50,0.391,0.386,0.218,-18.984,0.0664,0.96,0.924,72.131,0.124,2.0
21044,45wGBNXhMYliT9y3avFvFy,Tc,2,0.775,0.651,0.0603,-10.452,0.0589,0.245,0.87,119.947,0.137,5.0
21045,13rYowrPC2dk2Jhavquy1F,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12b, Divertissement. Coffee, Arabian Dance",50,0.13,0.00478,0.118,-36.593,0.0392,0.957,0.711,85.078,0.037,7.0
21046,6Oj3xMlfSkofmn7wCqQF0T,TC,8,0.434,0.949,0.31,-4.698,0.0636,4.84e-05,0.0,110.075,0.614,5.0
21047,7o5DCsdl4eIqusst2pVoKX,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12c, Divertissement. Tea, Chinese Dance",50,0.451,0.127,0.185,-26.564,0.0338,0.941,0.406,111.356,0.832,5.0
21048,3zT7dmfVjHOMXnUgPl0AQe,Yeah B*tch (feat. DaBaby),54,0.885,0.749,0.11,-6.347,0.296,0.0286,0.0,95.011,0.717,1.0
21049,4dvIkTorwoURSFWEHbyigj,TC,0,0.409,0.595,0.0958,-14.13,0.0373,0.225,0.868,121.517,0.381,1.0
21050,2DeFPmU64GTg05X279ettR,tc,1,0.431,0.935,0.371,-9.188,0.361,0.288,0.0104,86.384,0.215,1.0
21051,7IEn8XS3I15y1AL5rzRyfm,'T'D UP,50,0.878,0.322,0.113,-9.082,0.136,0.118,0.000639,102.02,0.205,5.0
21052,0gO3E51A3fqp0ypJ26QbVP,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",65,0.784,0.632,0.605,-6.083,0.347,0.156,0.0,124.603,0.746,10.0
21053,5PmrGSGGJNkItdlr5Jy0m4,T'd Up,51,0.899,0.544,0.132,-6.327,0.151,0.0548,0.0,129.928,0.533,0.0
21054,059bcIhyc2SBwm6sw2AZzd,Te Vi,78,0.877,0.777,0.0863,-4.246,0.117,0.0446,3.46e-05,102.02,0.706,1.0
21055,7bddNsGZem9W4j4rzZBIXj,T'd Up - From SR3MM,50,0.833,0.57,0.164,-6.592,0.116,0.00482,3.51e-06,152.044,0.113,8.0
21056,0QKbZ2fEgv26ccjz5wcW1T,tdbn,0,0.594,0.681,0.0786,-8.67,0.038,0.0548,0.19,76.972,0.65,1.0
21057,3GdS2BRaWCjE73UAbGWpOp,@tddybear (feat. Nothing But Thieves),44,0.34,0.588,0.139,-4.97,0.0302,0.0305,6.24e-06,116.001,0.117,9.0
21058,27Z3UdqvdAhtJlWBMoDjBD,TDB,76,0.882,0.675,0.124,-6.004,0.141,0.0474,0.000598,140.092,0.758,3.0
21059,4rdPxSm8R5TWwV00tJmmCV,TDH2S,40,0.498,0.914,0.203,-2.381,0.0503,0.00161,0.0,106.833,0.78,5.0
21060,4V1F9rzHuRmgwhQYOOiDhN,T'd Up,40,0.762,0.513,0.0815,-7.402,0.114,0.303,0.0,139.962,0.454,1.0
21061,5YoDQgB4j7oBHWXH3DcwFD,TDB,71,0.882,0.675,0.124,-6.004,0.141,0.0474,0.000598,140.092,0.758,3.0
21062,21qvRFmtuNS5D2EWQsSOZL,Besame Sin Sentir,71,0.459,0.581,0.199,-9.279,0.267,0.229,0.0,170.136,0.59,8.0
21063,3fLmwbhdw0dgBYYSTvT3v5,tdbn,46,0.594,0.681,0.0786,-8.67,0.038,0.0548,0.19,76.972,0.65,1.0
21064,4DhTBCvoemYivBVHkk7RKI,Cafuné,71,0.564,0.699,0.186,-7.759,0.482,0.376,0.0,167.525,0.227,10.0
21065,7Daa9e5NfIFdkJAS0bx69Z,T'd Rn,13,0.893,0.444,0.117,-14.56,0.213,0.096,0.0,136.11,0.698,11.0
21066,2OsclrHyXnqYmKm6ji1vij,NEGRO MATE,66,0.83,0.568,0.124,-4.636,0.0665,0.388,1.12e-05,91.029,0.646,8.0
21067,7loO4YmT9AEWDtiJ47FrWF,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",29,0.792,0.632,0.67,-6.099,0.335,0.141,0.0,124.652,0.767,11.0
21068,5Ul53BDf8cBs3MSZKkX9he,TD,32,0.723,0.648,0.151,-7.173,0.197,0.0141,5.87e-05,90.018,0.464,4.0
21069,2E5AxSvxrnRsaExLe1aaXI,EL TREN,67,0.791,0.861,0.125,-3.994,0.196,0.319,1.58e-06,88.004,0.606,1.0
21070,0ibeyMz9KkAWWgPOXkv4GF,"T.D (feat. Tierra Whack, A$AP Rocky & Tyler, The Creator)",41,0.775,0.631,0.602,-6.083,0.33,0.158,0.0,124.61,0.742,10.0
21071,4XifTSvKXT7biRr2FYtquU,T'd UP,32,0.69,0.734,0.15,-6.528,0.325,0.019,0.0,161.88,0.461,1.0
21072,6QvyfLvUcofPUutW04Vcc1,Picture I Paint,59,0.714,0.592,0.11,-8.709,0.332,0.116,0.0,148.158,0.691,1.0
21073,7DjEs0rcPj8tmkNtXYqkQ2,Tde,30,0.605,0.446,0.167,-12.3,0.0479,0.93,0.00197,99.057,0.359,3.0
21074,5KFx45L84KmBINWLh6TEiL,Demasiado Tarde,63,0.823,0.556,0.3,-7.141,0.0889,0.6,0.000694,129.985,0.557,6.0
21075,2tUSkyAR5IiAtX9BllNp7C,TDot,32,0.54,0.839,0.0726,-6.971,0.285,0.0503,0.0,119.936,0.632,6.0
21076,0ERKM0ev4j3MHoc2PBn0Qo,LAS OLAS,62,0.826,0.831,0.0614,-3.827,0.0629,0.16,0.0,81.97,0.896,6.0
21077,1uIronckzqNPKlLVKJaEAw,TD,22,0.5,0.782,0.0875,-7.711,0.341,0.726,0.0,129.971,0.773,1.0
21078,0CqvWnf11dnws0K4aVpD9P,I Don't Wanna Leave (feat. Tdot illdude & Charlie Heat) - Remix,45,0.85,0.795,0.292,-5.621,0.238,0.493,0.0,112.976,0.547,10.0
21079,4MWb6mltydQn84NrTm7Gpl,Dime Cuantas Veces (Remix) [feat. Justin Quiles],65,0.911,0.632,0.0791,-2.94,0.118,0.201,9.26e-06,99.988,0.832,1.0
21080,2oVWRd6kJUKLGFEh6nbgTB,TD,19,0.723,0.648,0.151,-7.173,0.197,0.0141,5.87e-05,90.018,0.464,4.0
21081,3YeKDW74EEPGUdba1USqiW,Philly Don't Dance,59,0.804,0.668,0.099,-8.019,0.49,0.67,0.0,142.072,0.647,10.0
21082,250nBSywT8xF6ObsCFqZEL,tdbn,0,0.594,0.681,0.0786,-8.67,0.038,0.0548,0.19,76.972,0.65,1.0
21083,0qFOF9epqwwWTemMnykVdC,TD,9,0.744,0.592,0.191,-10.669,0.267,0.414,0.0,81.97,0.552,4.0
21084,026YSZhrp3rvnUKznZjmYe,TD,11,0.641,0.656,0.233,-8.716,0.239,0.00728,0.0,92.118,0.247,9.0
21085,3h4YBQ1MYXAraoDS3RIsD8,Tdu-duh,42,0.682,0.584,0.0645,-6.888,0.243,0.218,0.000213,192.035,0.481,2.0
21086,4d3uaP5S9VHwDT5LsAUpjH,Gang,57,0.791,0.516,0.14,-10.471,0.298,0.0251,0.0,137.977,0.838,6.0
21087,7vz3D6Y9CX0cuSpOjJSXcb,TD,10,0.733,0.691,0.105,-5.524,0.312,0.0027,3.03e-05,146.965,0.135,6.0
21088,0ppXuldPgQBlUtVUlvUDel,Euphoria,41,0.555,0.886,0.146,-8.553,0.0465,0.0506,0.844,141.955,0.509,8.0
21089,4t8YQE2FIpTIq9SxeuOuuP,Dime Cuantas Veces,67,0.753,0.572,0.0858,-6.062,0.371,0.335,2.02e-05,200.007,0.752,5.0
21090,37BjemmGYlzaT3wuKeHAjt,TD,2,0.726,0.481,0.178,-11.137,0.221,0.22,2.5e-05,142.121,0.28,11.0
21091,3615rdkHPXPOOs1PFWd2ec,TDK (feat. SirBastien),27,0.762,0.6,0.105,-8.601,0.0417,0.571,0.109,120.106,0.0756,11.0
21092,0hpbAuMtR6J9I3v7vM8XN0,TD,2,0.748,0.495,0.28,-10.118,0.232,0.173,9.46e-06,142.035,0.331,8.0
21093,37j5ZENJzbCjmZM5w4wpTV,Fog,47,0.445,0.0846,0.0891,-24.644,0.0421,0.988,0.945,92.223,0.247,3.0
21094,14gKV9ddDCAhm21tUngnY0,EL LOBBY,62,0.556,0.389,0.108,-7.688,0.0574,0.904,5.14e-06,126.902,0.687,7.0
21095,1bzlgbcIehlc9JYyhcl49H,TD,5,0.694,0.828,0.258,-5.831,0.216,0.00939,0.0507,74.975,0.195,10.0
21096,4PSexyb8FjxNba2bOt4ezu,TDE,18,0.605,0.446,0.167,-12.3,0.0479,0.93,0.00197,99.057,0.359,3.0
21097,5cKMIRBNp7KJ9TcdwGZJHK,TD,0,0.694,0.562,0.0975,-8.167,0.387,0.107,1.53e-05,139.898,0.126,4.0
21098,7vGrl9IU1ZjJZoe6KZ2TSH,Damn,34,0.896,0.603,0.0929,-8.87,0.344,0.26,0.0,114.034,0.852,9.0
21099,6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,78,0.766,0.283,0.115,-10.33,0.0846,0.111,0.0172,97.04,0.144,8.0
21100,0k2GOhqsrxDTAbFFSdNJjT,Temperature,81,0.951,0.6,0.0712,-4.675,0.0685,0.106,0.0,125.04,0.822,0.0
21101,3LI4MmibTkXH5cGpCGZgyw,Teenage Dirtbag,70,0.617,0.84,0.179,-4.063,0.0512,0.36,8.85e-05,94.676,0.57,4.0
21102,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,72,0.719,0.798,0.134,-4.582,0.0361,0.0162,2.34e-06,120.011,0.591,10.0
21103,0JIMT9gzLIIz0esKLyjbKf,Telephones,76,0.526,0.447,0.109,-9.268,0.0274,0.00283,0.0301,74.995,0.183,2.0
21104,61LtVmmkGr8P9I2tSPvdpf,Teach Me How to Dougie,68,0.846,0.438,0.0939,-4.981,0.141,0.2,9.43e-05,85.013,0.512,11.0
21105,42fw0rxRO2xbesF6mJfd4Y,Tequila,74,0.489,0.581,0.132,-5.731,0.0281,0.0312,0.0,86.016,0.494,11.0
21106,6KjkgYu4mjsMVYy4aCzyw6,white tee,79,0.798,0.528,0.0727,-8.908,0.042,0.293,1e-06,149.995,0.728,11.0
21107,15npbUjCgwt2lRvyrJvyxw,Tequila Little Time,72,0.757,0.705,0.114,-5.084,0.0252,0.0375,5.8e-06,104.972,0.855,2.0
21108,3G6hD9B2ZHOsgf4WfNu7X1,Team,79,0.69,0.578,0.305,-7.436,0.0929,0.167,0.0,99.961,0.416,6.0
21109,26wLOs3ZuHJa2Ihhx6QIE6,Teeth,80,0.749,0.461,0.0738,-2.961,0.0416,0.0516,6.24e-06,139.02,0.42,10.0
21110,5gJKsGij5oGt5H5RSFYXPa,Tequila,61,0.671,0.742,0.0601,-9.912,0.0441,0.121,0.679,89.748,0.897,5.0
21111,7rl7ao5pb9BhvAzPdWStxi,Telephone,69,0.825,0.832,0.114,-5.853,0.0403,0.00587,0.000789,122.021,0.713,5.0
21112,46nvQpUDsxpS08UTFOeKTA,Tell It To My Heart,84,0.539,0.715,0.609,-6.639,0.0595,0.0265,0.0,123.854,0.489,11.0
21113,5JAYDuLRkODlVt6dgoalKk,Tell Me U Luv Me (with Trippie Redd),73,0.66,0.76,0.632,-5.726,0.0787,0.291,0.0,127.984,0.394,2.0
21114,5GSvSy8m1KoAUaRyoX4tn7,TÉ,29,0.936,0.372,0.106,-8.996,0.366,0.658,0.394,127.968,0.816,1.0
21115,3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,75,0.655,0.632,0.0722,-4.802,0.0489,0.0189,0.0,120.113,0.447,2.0
21116,4niIBcqmAhbkaBcMPYo9ZR,Té,37,0.655,0.313,0.355,-10.141,0.0384,0.751,0.385,110.019,0.3,1.0
21117,3Z39gbqdaGL3WJXBG0gcuE,Telepath,76,0.606,0.819,0.0702,-4.804,0.049,0.00298,0.0,75.006,0.744,9.0
21118,0QLN83oYPUZFGCHCUHO4RT,Te,29,0.691,0.783,0.313,-5.657,0.0348,0.0464,0.0,129.972,0.466,4.0
21119,23XjN1s3DZC8Q9ZwuorYY4,TE DESEO LO MEJOR,81,0.763,0.597,0.111,-5.054,0.0416,0.158,1.83e-05,126.054,0.194,1.0
21120,6vSekblfCHVVJHF9IQkPs3,Te,45,0.376,0.889,0.112,-5.656,0.0405,0.011,0.0189,147.881,0.569,11.0
21121,2KOjDWpfx3i7UWdqyJOTbg,TÉ,6,0.936,0.374,0.104,-8.991,0.367,0.651,0.405,127.969,0.807,1.0
21122,6IC6VhpV7D8T1t037Atqpu,Tequila Makes Her Clothes Fall Off,70,0.664,0.706,0.0857,-7.045,0.027,0.129,1.06e-06,93.968,0.681,2.0
21123,1zO0e3KKm3kYduU49ESz8Q,te,9,0.379,0.0148,0.3,-37.146,0.0533,0.982,0.942,75.43,0.166,5.0
21124,6QJ9SifhL1jxnkmYIMqPSj,Tfw No Cure,42,0.537,0.698,0.0939,-5.652,0.0861,0.593,0.00262,160.027,0.362,11.0
21125,1IFIZTpvfeQ3CRrH37ydOR,How TF (feat. 6LACK),53,0.569,0.836,0.311,-3.925,0.332,0.572,0.000436,81.108,0.908,6.0
21126,3IEMplr185hCGuabMnsGX3,TFB,39,0.831,0.786,0.298,-5.241,0.291,0.118,0.0,119.917,0.427,11.0
21127,4vRypNW48HOYkBJsBTucKH,Who TF Up in My Trap,51,0.621,0.799,0.231,-4.94,0.0723,0.0273,0.0,173.087,0.687,2.0
21128,39xEaNKhJgBovrThCsz7pq,Pretty Things,53,0.672,0.245,0.121,-9.733,0.0338,0.815,0.0,119.848,0.341,7.0
21129,5Vawpr3gmJHTqrI4lnvgyU,Rebel Till I Die,51,0.861,0.759,0.309,-8.904,0.0518,0.0637,0.0,119.979,0.655,11.0
21130,5RugyJ5MMZYezJ6DxcT8nO,Team Fortress 2,46,0.503,0.829,0.0366,-4.476,0.0915,0.0108,0.834,129.681,0.534,4.0
21131,29kkNcjwq9f1dApLGjIYGv,21 Segundos,43,0.706,0.79,0.293,-4.564,0.0555,0.741,0.0,114.937,0.64,4.0
21132,5i15XuZnjPomAnTUr6OhcZ,TF,26,0.919,0.468,0.158,-13.498,0.334,0.083,0.0,90.002,0.459,1.0
21133,3OKjt7tEwniRCq984dsx7f,How TF,45,0.733,0.824,0.217,-4.341,0.289,0.592,0.00042,83.812,0.913,6.0
21134,0AUDcDHHc2Ijvcb4vFtOEY,Meet the Crew,39,0.552,0.936,0.289,-6.363,0.373,0.368,0.0,200.001,0.571,11.0
21135,7yEue9IPbzv17L31Y7aVmf,TF29,36,0.602,0.514,0.115,-18.824,0.0286,0.859,0.84,140.016,0.125,4.0
21136,13mu2GzqT1A41eO3E3yLTJ,IMTHE1TFW,44,0.753,0.442,0.0874,-10.987,0.06,0.00168,0.000348,127.995,0.0885,1.0
